,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907
ENSMUSG00000081478,0.741877706,0,1.232414122,0.591881203,0.841214264,0.971058183,0,0.67978754,0,1.571634308,1.781047005,1.603377161,1.542157918,1.557119653,1.700406011,1.834823654,1.650076226,1.7909948,1.553667039,2.129196682,2.104138717,1.909140255,1.984487707,1.737244341,1.679964527,1.413702013,1.524498679,1.777421022,1.260011728,0,1.294849647,0,0,0,0.589292639,0.957055809,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025491,0,0,0,0,0,0,0,0,0,1.121553279,0,1.133928321,1.328077735,0.440773737,0,0.146550647,1.516596184,1.375727611,1.525191276,0.42920786,0,0,0,1.947644446,0.169459584,0.203587102,1.567552144,0,0,1.712098067,0.281647312,1.753609866,1.597210172,0,0.88986452,0,0,1.525272914,1.922025977,1.716928574,1.820871766,1.975968256,1.741437619,1.797023658,1.943056043,1.695910506,1.667325915,1.376388965,1.417938122
ENSMUSG00000086598,0,0,0,0,0,0,0,0,0,1.822223017,1.873716925,2.038449271,1.774246816,1.731466275,2.25857982,1.892615444,1.695602492,1.711529698,1.875525421,1.757147681,0.373577656,1.966827611,0.542171627,2.293824231,0.437813959,1.974237121,2.152022181,1.892608214,1.637025166,2.04313033,0.607554739,1.842924862,1.947041405,1.867060109,2.077720286,2.001448127,2.038266384,2.166116195,1.792632586,2.130060238,1.997471575,1.654444162,1.64300532,1.651608456,1.88235033,1.680628269,1.648634164,1.253015558,1.129818744
ENSMUSG00000085674,0,0,1.621053665,0,0,0,0,0.078222569,0,1.792365771,0.946566228,1.293439903,0.866966316,1.493095407,0.148693946,0.487078957,0.112533954,1.63257572,1.628706615,0.792987385,0,0,1.151103123,0,1.619069318,0.053167599,0.361593751,1.4670173,0.123966893,2.086220977,1.696371244,2.02109002,1.990196731,1.954280629,1.758425877,1.57190905,1.984082891,1.956435459,1.249090688,1.337233569,1.317179231,1.944708151,1.828692113,2.109905747,2.059680779,1.859386309,1.663253211,0.749293295,1.626921092
ENSMUSG00000081800,0,0,0,0,0,0,0,0,0,0,1.10832481,0.993659273,1.048383531,1.730149747,1.395432987,0,0,1.619720308,0,0,1.165173076,0,0,0,0,0,0,0,1.301826196,1.868256985,1.151179786,1.178231392,1.672925924,1.472289734,1.695999719,1.783500527,1.6006397,1.749223669,1.570197235,1.50359187,1.659383697,1.759818122,2.093271057,1.880585528,1.159843802,1.829705711,1.415600951,1.946289128,1.463010071
ENSMUSG00000029524,2.062890205,2.220178721,2.286092534,2.255740326,2.082106479,2.070569782,0.492874882,2.066612875,1.980280231,1.309491767,1.427369243,0.912146035,1.105823445,1.443073578,0,0.751195933,1.426696651,1.424556611,1.568818688,0.350038576,0,1.177773061,1.875306136,0,1.905665303,0,0,0.673465117,0.169921776,1.857613491,1.427585096,1.312868883,1.737919835,1.888090716,1.238312121,1.993483405,1.683500918,0,0.834527516,0,0,0,0.17915408,0,0,1.674203233,1.047582465,1.085483238,1.71229185
ENSMUSG00000076445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26883529,0,0,0,0,3.328475423,0,0,0,0,0,0,3.267716016,0,0,0,0,0
ENSMUSG00000056014,2.138801456,2.074622647,1.954990299,2.049671468,2.040349126,2.135568318,1.664906984,2.126241835,2.285663057,0.132880581,0.306088185,0.123545568,0.754297104,0.144720504,0.222414961,1.109034917,0.767037068,0.846849673,0.073179638,0.818644146,1.259593879,1.12371774,0,0,0,0.067585601,1.469151655,0.01593134,1.39713843,0,0.105672972,0,0,0,0.329119109,0.120461395,0,0.084665987,0,0,0.048345456,0,0.319418389,0,0,0.027584267,0.550995947,0,0
ENSMUSG00000032754,0,0,0,0,1.108963958,0,2.332113122,0,0,0.372987446,1.378274318,1.50799477,0.123616144,0.600592858,1.206628915,0,0,1.719215239,1.107942224,0,0,0.644690624,0,0,0,0.078518804,0,1.432619792,1.749667534,1.469801405,1.543868223,1.654891432,1.730787119,1.463891497,1.416969847,1.56684861,1.569652424,1.931652598,0.914614969,1.881578648,1.603364172,1.716756025,2.01652776,1.705053357,1.469710116,1.808987685,2.101791738,1.687109625,1.68576502
ENSMUSG00000030486,2.028725749,2.032449522,1.82400015,2.054019036,2.054540283,2.056744819,0.072461661,2.02452261,1.970307351,1.33335053,0.783839288,0.351939245,1.03106372,1.412196699,0.879000634,1.575794971,0.480119097,1.010120943,1.40098673,1.027472742,1.796833722,1.763496128,1.535404262,1.574270932,1.894022371,1.830043695,0.619162228,0.053176053,1.38959662,0.455619803,0,0,0,0,0.043074487,0,0.822051641,0.253555341,0,0,0,0,0,0,0.721345581,0.444243151,0,0,0
ENSMUSG00000022346,0,0,0,0,0,0,0,0,0.357864364,1.105148974,0.105519041,1.106486675,1.184208613,0.448313577,1.827073826,0.379863667,1.084003991,0.698918755,1.450344581,0.111385524,0,1.152823237,1.15348254,0.198191758,0,0.909568331,0.928161229,0.347431501,0,2.07373301,1.982230968,1.900211957,1.733340133,2.173203756,2.201186755,1.905354348,2.066579345,1.715645739,1.684451267,2.059131559,1.743154501,1.875210635,1.57794998,1.168217488,1.438230557,1.825559177,1.776304473,1.772068539,1.693456969
ENSMUSG00000033386,0,0,0,0,0.417802063,0.402247622,0,0,0,0.860726003,0.567629722,0.020743484,0,0,0,0,0,0,0,0.092677143,0,0.042098826,0,0,0,0,1.169991665,0.023467413,0.616335803,1.788633538,1.695944619,1.509260335,1.574716333,1.794957639,1.808403425,1.814233607,1.745465169,1.170252912,1.727740466,1.286939001,1.864192957,1.514010861,1.574786862,1.610281054,1.641466178,1.834526244,1.718798037,1.725513891,1.807774433
ENSMUSG00000085156,0.74340157,0.627679173,0,0.954776363,0,0,0,0,0,2.055060905,2.186017833,1.82785177,2.185522324,2.262045084,2.295157901,2.278719313,2.29841638,2.188396886,2.093673783,2.213512444,2.447711404,2.317718686,2.412976019,2.396626455,2.420731171,2.466336656,1.973791263,2.244116241,2.524524639,1.99335686,2.188273034,2.109676396,2.154259598,2.045475542,2.008766194,2.092190608,2.035909798,2.393109952,2.34299084,2.407883562,2.263631335,2.246114341,2.200273061,2.194769571,2.063025453,2.023219526,2.346180788,2.3065494,2.066191702
ENSMUSG00000022571,2.27571666,2.104708982,2.251010047,2.114494223,2.140099325,2.186586265,1.907892688,2.224716893,2.242993376,1.490810771,1.494005628,1.366968052,0,0.621271858,1.565154519,0.227351859,0.434394832,1.188050575,1.198280352,0.200785404,0,1.243568804,1.087586225,1.579816739,0,0.085519976,0.086809555,1.382841599,0,0.458273644,1.418735369,1.578064736,1.791123381,0.201563162,1.317137385,1.738683862,1.289305722,1.748684855,1.658367277,0.678782335,0.382280062,0,0.413722115,1.266737217,0.115025068,0,0.169403724,1.643239425,0.062930784
ENSMUSG00000014856,0.597590987,0,0,0,0,0,0,1.000761952,0.349444606,2.238141487,2.197823431,1.968910028,2.167736655,2.095552896,2.029838129,1.815447573,1.748037549,2.127768696,2.069194332,2.033761409,1.813966412,2.11328473,2.201702935,2.034291477,2.32516661,2.210117783,1.901754108,2.18004268,2.374234952,2.262313423,2.194103441,2.239424618,2.324097172,2.269188269,2.3037661,2.275550899,2.124465097,2.374717193,2.275594648,2.177178528,2.329163887,2.334863725,2.326128907,2.20105283,2.226014437,2.351649457,2.292712284,2.335834861,2.277810845
ENSMUSG00000083068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713464501,1.517346357,1.582436105,1.492211239,1.654687572,1.711662159,1.913048396,1.82515468,1.493944356,1.16607768,1.33018845,1.853510829,1.53844051,1.032079385,1.570040642,1.836204447,1.416695415,1.407020194,1.570024279,1.831599775
ENSMUSG00000090013,0,0,0,0,0,0,0.151979029,0,0,1.787159978,1.684324614,1.584065364,1.752953757,1.786591016,1.832782177,1.657738326,1.600403259,1.787524232,1.775553655,1.876973156,1.804097842,1.66927968,1.793434844,1.911828515,1.867419754,1.815806125,1.617837701,1.528851166,1.796895426,0.430144421,0.349296959,0.562228608,0.859117273,0,0.605218825,0,0.70072275,0.427792733,0,0,0.983620424,0,0,0,0,0.18609395,0.777206357,0,0.828726904
ENSMUSG00000074075,0.23210782,0,0,0,0,0,1.408066892,0,0,1.190569794,0.188468647,0.672367591,1.5305621,1.453908213,1.533210085,1.461603561,1.563367157,1.498980092,1.188146331,0.171693113,1.671507926,1.346560291,0,0.047266688,0.761821882,0.09296193,1.732363197,1.75181625,1.633044054,2.025674449,1.866471063,1.988911511,1.996944875,1.821970509,1.753778333,1.911444202,1.717458296,1.418476963,2.159591253,1.459012314,2.026218563,2.116182538,2.111957769,2.119945065,1.953956263,1.988504555,1.960898677,2.095904762,1.966519053
ENSMUSG00000021830,1.726327768,1.781251157,1.961394039,1.747950651,1.781959194,1.891737555,2.278149741,2.062984131,2.189773762,1.454227266,1.341262356,0.707687675,1.850694011,0.610295969,1.609118238,1.581574222,1.872531528,1.399682373,1.417308906,2.193811687,2.07475429,2.094589906,1.703320617,1.875439803,0.982857587,0.934571669,1.890942195,1.382560922,1.786288496,0.212255008,1.70617308,0.344993189,1.536568542,1.195229714,0.654002211,0.071132018,0.080343237,1.729824643,0,0,0.85913169,0.02061532,0.048441027,0,0.020003049,0.024099269,0,0.228797254,0
ENSMUSG00000065362,0,0,0,2.079246385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.834482378,0,0,0,0,2.904201985,0,0,0,0,2.29002793,0,0,0,0,0,0,0,0,2.754261162,0,0,0,0,0,0
ENSMUSG00000079112,2.053646882,2.0920782,1.868266985,2.131477512,2.145190189,2.235397129,0.083554574,2.136194023,2.202997511,0,0,0,0,0,0,0,0,0,0,0.359475001,0,0.108432415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104732528,1.287275333,0,0,0,0,0,0,0,0,0
ENSMUSG00000029007,1.860326625,1.986683075,0.685024785,1.472956734,0.701783784,0.466611118,0.105353811,0.870972447,0.963633909,1.563252012,2.28581376,0.011090679,1.662942839,1.327089077,0.37195956,0.74104991,0.537618896,1.304729582,0.770365182,1.131708465,0,2.280266422,0,0.061622469,1.02396527,0,0.550919005,2.09846028,0.029051801,1.462338091,1.648110098,1.910131676,2.153293398,1.079571935,2.125799957,1.927215817,2.009786473,0.3887227,0.063622292,0,0,1.980182964,0.348569644,0.363282844,1.39846432,1.944510308,1.908477512,2.238437545,1.924170699
ENSMUSG00000002108,0,0.39678673,0,0.226744732,0,0.525983682,0,0,0,1.123985501,1.458137556,1.522695869,1.994376991,1.206391364,0.811991005,0,0.807886651,0,1.523798475,0,0.532967017,0,1.397757567,0,0.059999008,0.142686612,1.345467834,1.797078405,1.812036534,1.724065227,1.846390313,1.696545969,1.999484186,1.946530863,1.75740514,1.453743251,1.666312953,1.556366434,1.535711754,1.725638071,2.062480449,1.93874782,1.625582,1.547293393,1.447210764,2.121599234,2.205445271,1.854502189,2.008987458
ENSMUSG00000030792,0,0,0,0,0,0,0,0,0,1.32731397,1.839285055,1.284703633,1.502738389,1.343572039,1.88963836,1.864229173,1.932406789,2.01978488,1.544182187,1.602541791,0.669216433,1.844989453,1.90051733,1.972023157,0,0.150396578,0.778335786,0,2.063817307,1.285656308,0.190518545,0,1.378461496,1.450443111,1.240436916,0.289116947,1.182577268,0,1.210139199,0,1.770336441,1.2764664,1.151706857,0,0.114242912,0,0,0,1.517363511
ENSMUSG00000095676,0,0,0,0,0,0,0,0,0,0,0,2.123126123,2.204651668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.849927125,0,0,0,0,0,0,2.447026172,3.170678204,0,0,0,0,0,0,0,0,0
ENSMUSG00000033192,1.962444632,1.984620013,2.058467782,2.040364956,2.111517906,1.963662241,0.154305264,2.008608687,2.022535591,1.094621341,0,0,0,0.758419059,1.304335395,1.523434287,1.499604614,0.336289585,1.048344679,0.515322682,1.30574034,1.365914582,0,1.751981569,0.548748008,0.411072285,0,0,0,0,0,0,0,0.614122807,0,0,0,0,1.080222304,0.037857152,0.03537758,0,0,0,0.403568317,0,0,0,0
ENSMUSG00000095834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.060399396,1.656210356,1.684262621,1.813584324,1.752569289,1.131092317,1.281787611,1.274522688,1.637362625,1.152071143,1.21497094,1.069963938,1.750469823,1.700592967,1.467948305,1.654381604,1.928052583,1.670206876,1.554209232,1.68057209
ENSMUSG00000096745,0,0,0,0,0,0,0,0,0,1.962039582,1.967171549,1.842894308,1.909418552,2.006641436,1.925753383,1.888770137,1.799438427,2.003982836,1.955374541,2.113217809,2.075940932,1.918347025,2.064551577,2.144900973,2.070484867,2.185870655,1.852973784,1.949339255,2.210414841,1.998701692,1.931689195,2.00540361,1.986668297,1.999648514,2.058778935,2.019353114,1.999731088,2.112199337,2.137499696,2.092327567,2.06907581,2.048294165,2.124970222,2.031364023,1.938866822,2.094705158,2.025334544,2.072687281,2.006897982
ENSMUSG00000020377,2.049868976,1.971157979,2.119203084,2.10045326,2.054375545,1.925279596,0.451695884,1.999036971,1.911513957,0.508450259,0,0,1.265400425,0.420703148,0.416732016,0.253013132,0.516762708,0.439160521,0.660510691,1.288984354,0,0.442902882,0,0.30420392,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544388063,1.354824626,1.80815491,1.530074132,0,0,0,0,0,0,0,0
ENSMUSG00000075023,2.620360955,2.609253883,2.52006279,2.623648244,2.687285438,2.681771115,2.430394367,2.660913836,2.801133993,2.109902375,2.216727877,1.96696072,2.131785422,2.034339633,2.028115574,2.361741053,2.299522552,2.144374916,2.084125665,2.316565781,2.462603116,2.300552009,2.494893102,2.42627209,2.36559093,2.551391437,1.786914607,1.906110293,2.304283672,1.427213372,0,0.221774566,1.135110379,1.570939694,1.307035827,1.662507568,1.241758098,1.867674274,1.58576632,1.68880322,1.870035594,0.224274792,0.086049306,1.289666976,1.582191813,0,1.098481051,1.832706216,0
ENSMUSG00000051359,2.096044036,1.963238003,2.044645577,2.102001254,1.982857587,2.052778561,1.854575646,2.013969972,2.081520127,0.435105054,0,0,0,0.575497285,0,0.880499758,1.1045827,1.310801607,0,1.214962998,1.138125786,1.361026735,0.654794322,0.17984553,0,0,1.051422666,0,0,0,0,0.147113076,0,0,0.165324172,0.361950591,0.110924897,0.409794533,1.399668531,1.243385345,1.240561728,0,0,0,0.023661204,0,0,0,0
ENSMUSG00000027374,1.699157579,1.824831071,1.861072989,1.7488746,1.57863348,2.050240512,0,1.747371407,1.650193834,0,0,0,0,0,0,0.013151785,0.826245894,0,0.03138479,0,0.971140343,0,0,0,0,0,1.148778434,0.035469643,1.222279356,1.313713293,1.919745764,1.884482695,1.562424917,1.625272313,1.532442237,1.977247449,0.711030708,1.416678777,0.177004344,1.351166046,1.207707058,0.160960173,1.541224675,1.186498645,1.12037648,1.658307189,1.485576638,2.009718529,1.981858004
ENSMUSG00000030382,0,0,0,0,0.626675969,0,0.036867452,0,0,1.257580188,1.665221588,1.765066233,1.744949797,1.814744219,1.541469408,1.746630307,1.223651667,2.095336758,1.569705065,0.242001455,0,1.922356384,0.268709691,0.179339762,0.288179894,1.925090762,1.784176356,1.78106498,2.000081205,1.462894906,1.555206939,1.382319682,0.307870268,1.881454846,1.688452749,1.895927272,1.80687429,1.850046139,0.3392586,0.179995051,1.889628841,1.75624423,1.521580002,0.156019134,1.659881037,0.20037054,1.772681758,1.839110847,1.499740679
ENSMUSG00000092576,0,0,0,0,0,0,0,0,0,1.151323875,1.169706755,1.029746891,1.499321352,0.926901421,1.707249872,1.927230196,1.945406046,1.654397004,1.546737559,2.011181223,2.097548824,1.863668373,2.011900162,1.853118157,1.543419842,0,1.389477955,1.647558022,0.487500372,1.087816898,0,0.923553304,1.21014723,2.007730713,1.627861325,1.681713276,1.525749477,1.684126027,0.125302957,0.201813465,1.498200243,1.271704562,0,1.163754545,0.097120161,0,0,0,0
ENSMUSG00000054102,2.170305729,2.122779276,1.855989538,2.086288629,2.056798169,1.962798209,1.877662122,2.177285373,2.212967568,1.553008706,1.639363953,0.871768441,1.219825443,1.155572861,0.331328076,1.86972032,1.85200335,1.536639234,1.526751403,1.489635098,1.996222192,1.731625022,1.795751447,1.031376547,1.486546653,1.376715617,0.29946633,0.732548952,1.229960704,0.309808958,0.062432305,0.603393398,0.264393471,0.298823831,1.035538198,0.444538174,0,0,0.031144495,0.295240872,0.241513608,0,0.672895488,0,0,0,0,0.475193056,0
ENSMUSG00000061666,2.163712841,2.07468116,1.964625396,2.118787021,2.129419179,2.207391978,1.436479105,2.17117922,2.203275001,0.105821743,1.23708608,0.132923115,0.36341829,1.411520379,0.525576007,0.182358436,0.707584652,1.514404292,1.051542247,1.243328309,1.413467413,0.061776194,1.355897654,0.063327728,0.056028903,1.185108494,1.301908553,0,0.044316676,0.997104045,0,0,0,1.10549656,0.28852376,0.041419926,0.098562742,0.512550993,0.51622458,0,1.358464059,0.035294826,0.180346409,0,0,0,0,0,0.975246562
ENSMUSG00000008976,0.044530353,0.039564133,0,0,0.060007708,0,0,0,0,1.985710222,2.109011265,1.925649802,2.042626696,2.230344167,2.01844667,2.05422991,2.000790998,2.091290523,2.064742434,2.057905622,2.062469166,1.986105454,2.183594375,2.198789004,2.079105238,2.208822809,1.893951412,1.848447153,2.202319362,2.120415977,1.987040287,2.042319506,1.969020114,2.018841913,1.851719924,1.914420911,1.863911436,2.002043318,1.949601735,2.074037082,1.970129209,2.02738223,2.037123581,1.936015325,2.068171014,1.918201818,2.09476801,2.012018462,2.03192527
ENSMUSG00000030270,2.220712017,2.086804577,2.128383112,2.176267836,2.12202901,2.174800937,0.191735141,2.113696068,2.15730563,0.362099659,1.689873341,0,1.522749306,1.447527025,0.118145303,1.843699223,1.71141239,1.60566591,1.375231848,1.914973775,1.876100588,1.545268758,1.452932809,1.502768412,0.913047866,2.045573311,0.726189916,1.417504908,1.892495305,1.293300666,1.448230035,0.189399908,0.930766212,0,0.042685745,0,0,0,0.032738679,0.94893156,0.056197976,0,0.237884154,0.312625811,1.325704446,1.042445559,0.875398724,0.537686898,0.784044988
ENSMUSG00000029248,1.811877164,1.6559045,1.918939933,1.078503943,1.769834277,1.760907778,0,1.849240008,1.813394155,1.217165345,1.401622801,1.241260011,0,0.144444055,1.563672085,1.581642507,1.602775987,1.80085037,1.619060966,0.931559567,1.880702147,1.687058741,2.172456974,0.158774575,1.216450938,1.845890834,1.598290288,1.488484439,0.088212305,0.415352355,0,0,0,0,0.60205022,1.016789398,0,0.416811862,0.184289878,1.674273114,0.161512943,0,0,0,0,0,0,0,0
ENSMUSG00000041650,1.885990152,1.980127503,2.30714932,1.72946124,1.722848549,1.909827646,1.009964776,2.064000991,1.416294265,1.473015194,1.176970539,0.218142257,1.568340207,0.591542068,0.964116256,1.318119706,1.611784891,0.6664225,1.185355138,0.678958823,1.679209786,1.753157748,1.513145656,2.223480365,0,4.06E-12,8.64E-10,1.707771097,1.015527404,0,0,0.392586168,0.113969743,0.153856006,0,8.86E-07,0.165841478,0.456097173,0,0,0,0,5.12E-12,0.716936908,2.48E-10,3.24E-07,0,0,0
ENSMUSG00000088875,0,0,0,0,0,0,0,0,0,0,0,2.354375467,1.82193779,0,0,0,0,0,2.273700213,0,0,0,0,0,0,0,0,0,0,0,2.271913596,0,0,0,0,0,0,0,0,0,0,0,2.838413319,0,0,0,1.921832083,0,1.998620228
ENSMUSG00000027166,0.911418107,1.208548842,0,1.10554084,1.095998776,0,0,1.002905677,1.415126994,0,0,0,0,0,1.229174827,0,0,0.166194992,0.899484533,0.475865778,0,1.466674887,0,1.97338235,2.006525941,1.985856962,0,1.543518003,2.1536716,1.575163588,1.703981401,1.790879536,1.97544054,1.652445548,1.640001162,1.654967374,1.840694378,1.827194745,1.71882791,1.742317347,1.326612328,1.818828076,2.127049698,1.774944481,1.570245136,1.98771407,1.763993705,1.836542474,1.742726702
ENSMUSG00000031730,1.733818961,1.907651017,1.703407461,1.961788309,1.945569515,2.082235874,1.499743427,2.03392612,1.92281677,1.906931114,1.681697007,1.504439598,0.693459609,0.680556684,1.48981369,1.688896572,1.052235941,0.311895778,1.647917684,1.849879878,1.937359391,1.685687113,0.038514297,0.364006614,1.904742046,0,1.41177286,0.096655963,1.479450056,0.837689425,0.030157148,0.020174056,0.109062621,0.422098806,2.084654908,1.711067878,1.736257825,0.415399082,0,0.132759993,1.853960899,1.373619915,0.024680933,0,0.072117125,0.457344371,0.121907338,2.080918564,1.914944194
ENSMUSG00000045010,0,0,1.106122874,1.004485601,1.145392214,0.892052842,0,0,0.401428114,1.274180949,1.596369444,1.590691399,0.894366469,1.692534961,1.625662216,1.318163545,0,1.766257395,1.779678725,1.915388753,0.636514976,1.474616854,1.910675621,1.791929831,1.966106049,2.266194053,0.650772659,2.009506135,1.763940608,0,0,0,0,0,0.380921817,0,1.349714517,1.146955508,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000017760,1.17193697,0.949585639,0.14857366,1.169759639,0,0.86530419,0,0,0,1.916535536,2.059779186,2.340124722,1.995385952,2.012238076,2.029846238,1.833085248,2.085040707,2.106269111,2.062638382,2.16090051,2.227022396,1.820565956,1.53236576,1.846214602,1.996925193,2.016857916,1.914965852,2.426891712,2.381068127,2.67099872,2.465311455,2.546199534,2.512991068,2.503196696,2.658026668,2.582970795,2.556423121,2.199214715,2.618517718,2.490628378,2.478237404,2.559593054,2.55354565,2.478582367,2.585091704,2.569410197,2.615387102,2.601890583,2.591147004
ENSMUSG00000025920,2.104589527,1.942342455,2.079835813,1.961772659,2.109119376,1.732339872,2.141189432,1.792402196,1.647199041,0.976493039,0.809408864,0,0,0.102686456,0.494201918,0.123298461,1.292566171,0.702202127,1.508773394,1.401774356,1.347729968,1.39223252,0.930081103,0,1.929366296,0,0.135132651,0,0,0,0,0,0,0,0,0,0,1.001161486,1.257784136,0.21372569,0.372475649,0,0,0,0,0,0.18231106,1.328000195,0.668223725
ENSMUSG00000046856,2.13891817,2.108950441,2.00398757,2.156906374,2.153427636,2.131871982,0.14811843,2.148074889,2.216685688,1.044986368,0,0.199374729,0,0.227358291,0,0,0,0,0.327058401,0,0.522180708,0,0,0,0,0,0.679737607,0,0.723653481,0,0,0,0,0,0,0,0,0.789455905,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087401,1.947235156,1.93922613,2.087682058,1.97299847,2.039429984,1.98673681,1.386693329,1.841197362,1.686410127,0.671741035,0,0,1.315430814,0.682555701,0.854812929,1.390417529,1.387685189,0,1.202493766,1.183881697,1.377790554,1.183762239,1.757080063,1.750975608,1.642326988,0,0,0,1.551097296,0,0,0,0,0,1.496133635,0.915870813,0.849226488,0,0,0,0,0,0,0,0.632287186,0,0,1.345630506,0
